,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,oe_constraint,potential_issue,deck_risk,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
349,-0.07189963479423718,0.15964974104317534,-0.08493058408125383,-0.045490588459860745,-0.04133807096480908,-0.039786235701389866,-0.03619342000207681,-0.03400093244006507,-0.034216218161287656,-0.03366452934123713,-0.05056151040099934,-0.0451243085313366,0.17805989800240318,0.16699522556832283,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
350,-0.07209718656455377,0.15964974104317534,-0.09100878835786193,-0.04304312862925209,-0.03929871401423378,-0.03786710433435997,-0.03529988767367591,-0.033257331349021285,-0.033155246079421496,-0.03277407583158088,-0.051040175523124544,-0.0451243085313366,0.15851749971513834,0.1466294851615638,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
351,-0.0717020830239206,0.15964974104317534,-0.09100878835786193,-0.04532179812671532,-0.040838636609566145,-0.03922996573993193,-0.03619342000207681,-0.033587820722818525,-0.03404646262818907,-0.03377583602994416,-0.04960418015674894,-0.0451243085313366,0.1692342987758965,0.15952778741917786,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
352,-0.07209718656455377,-0.882903057306593,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.034248799470413004,-0.03468304587730876,-0.03413758276824201,-0.051040175523124544,-0.0451243085313366,0.1749078982786508,0.16631636755476423,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
353,-0.0717020830239206,0.15964974104317534,-0.09100878835786193,-0.04405587062812463,-0.03946519213264808,-0.038089612318943145,-0.03649126411154378,-0.03333995369247059,-0.03366451267871725,-0.03299668920899494,-0.051040175523124544,-0.0451243085313366,0.17049509866539747,0.15817007139206057,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
354,-0.06933146178012156,-0.882903057306593,-0.09100878835786193,-0.04422466096127006,-0.03884089918859442,-0.03711613988639175,-0.03291713479794018,-0.03193537385383232,-0.03213671288082998,-0.03163318227233381,-0.048168184790373325,-0.0451243085313366,0.17805989800240318,0.1676740835818815,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
355,-0.07288739364582011,-0.5353854578566702,-0.09100878835786193,-0.04430905612784277,-0.040755397550358986,-0.03939684672836931,-0.03678910822101074,-0.03433142181386231,-0.033452318262344016,-0.03255146245416682,-0.05056151040099934,-0.0451243085313366,0.1629302993283917,0.1540969233107088,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
356,-0.06952901355043815,0.15964974104317534,-0.09100878835786193,-0.044393451294415485,-0.040131104606305326,-0.038534628288109496,-0.03470419945474198,-0.03267897494487611,-0.0330703683128722,-0.032301022404575996,-0.04768951966824812,-0.0451243085313366,0.1786902979471537,0.1676740835818815,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
358,-0.0717020830239206,0.15964974104317534,-0.09100878835786193,-0.04346510446211565,-0.03946519213264808,-0.03795054482857866,-0.03410851123580805,-0.03218324088418025,-0.032773296129949676,-0.03252363578199006,-0.04673218942399772,-0.0451243085313366,0.1629302993283917,0.1507026332429156,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
359,-0.07229473833487035,0.8546849399430209,-0.09100878835786193,-0.040680063965216146,-0.038133367185333604,-0.037088326388318854,-0.03381066712634108,-0.03143963979313646,-0.031160618565513113,-0.031048822156621896,-0.045296194057622106,-0.0451243085313366,0.1629302993283917,0.15477578132426742,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
360,-0.07288739364582011,0.8546849399430209,-0.09100878835786193,-0.04498421746042447,-0.04108835378718761,-0.039619354712952484,-0.03649126411154378,-0.03408355478351439,-0.03455572922748482,-0.03405410275171174,-0.05056151040099934,-0.0451243085313366,0.1793206978919042,0.16835294159544015,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
361,-0.06518287460347325,0.15964974104317534,-0.08189148194294978,-0.04414026579469735,-0.04000624601749459,-0.03839556079774501,-0.020109838090860626,-0.021607580922668543,-0.025304052673611906,-0.027960061545001778,-0.038594882347869265,-0.0451243085313366,0.1660822990521441,0.15206034927003287,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
362,-0.07288739364582011,-1.230420656756516,-0.09100878835786193,-0.040680063965216146,-0.03896575777740516,-0.03820086631123473,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05056151040099934,-0.0451243085313366,0.11691110336160665,0.10114599825313521,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,0
363,-0.07288739364582011,0.8546849399430209,-0.09100878835786193,-0.044477846460988193,-0.040838636609566145,-0.0394524737245151,-0.03619342000207681,-0.03333995369247059,-0.03349475714561866,-0.03316364924205549,-0.05056151040099934,-0.0451243085313366,0.14590950082012874,0.12830031879548062,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
364,-0.07288739364582011,0.15964974104317534,-0.09100878835786193,-0.04532179812671532,-0.04117159284639477,-0.039619354712952484,-0.03619342000207681,-0.03408355478351439,-0.034343534811111597,-0.033831489374297675,-0.051040175523124544,-0.0451243085313366,0.1282583023671153,0.12354831270057019,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
365,-0.07288739364582011,-0.882903057306593,-0.09100878835786193,-0.045490588459860745,-0.04133807096480908,-0.039786235701389866,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.11691110336160665,0.10114599825313521,-0.05060851544042094,0.018819969800248457,1,0,0,0,1,0
366,-0.06992411709107133,-0.882903057306593,-0.09100878835786193,-0.04489982229385176,-0.04063053896154826,-0.03875713627269267,-0.03649126411154378,-0.034166177126963695,-0.03332500161252008,-0.033107995897701976,-0.051040175523124544,-0.0451243085313366,0.17995109783665464,0.16903179960899875,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
367,-0.06656573699568935,1.5497201388428665,-0.09100878835786193,-0.03932974130005275,-0.036177249293965465,-0.03489106004055998,-0.03589557589260984,-0.02780425668136681,-0.031330374098611696,-0.03188362232192463,-0.04625352430187252,-0.0451243085313366,0.15851749971513834,0.1445929111208879,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,0
368,-0.06794859938790546,0.15964974104317534,-0.06213731804397342,-0.04405587062812463,-0.039964626487891015,-0.038367747299672114,-0.03529988767367591,-0.03251373025797749,-0.03285817389649897,-0.032106235699338695,-0.051040175523124544,-0.0451243085313366,0.1629302993283917,0.1527392072835915,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
369,-0.07348004895676988,0.15964974104317534,-0.08645013515040585,-0.045068612626997184,-0.04096349519837688,-0.039424660226442206,-0.03529988767367591,-0.0334225760359199,-0.03413134039473836,-0.0337480093577674,-0.051040175523124544,-0.0451243085313366,0.1629302993283917,0.1527392072835915,0.028962082319216584,0.018819969800248457,1,1,1,0,1,0
370,-0.07091187594265425,0.15964974104317534,-0.0894892372887099,-0.0431275237958248,-0.03929871401423378,-0.03814523931508894,-0.030534381922204448,-0.03243110791452818,-0.033579634912167956,-0.032829729175934394,-0.045296194057622106,-0.0451243085313366,0.1793206978919042,0.16631636755476423,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
371,-0.07189963479423718,-0.5353854578566702,-0.06821552232058153,-0.04523740296014261,-0.04058891943194468,-0.03870150927654688,-0.03410851123580805,-0.03267897494487611,-0.03324012384597079,-0.03277407583158088,-0.048168184790373325,-0.0451243085313366,0.16103909949414028,0.14595062714800516,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
372,-0.07249229010518694,-0.882903057306593,-0.09100878835786193,-0.04565937879300617,-0.04133807096480908,-0.03975842220331697,-0.03678910822101074,-0.034166177126963695,-0.03459816811075947,-0.033998449407358224,-0.051040175523124544,-0.0451243085313366,0.15851749971513834,0.14595062714800516,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
373,-0.07249229010518694,-0.882903057306593,-0.09100878835786193,-0.04540619329328803,-0.041129973316791184,-0.03959154121487959,-0.03559773178314288,-0.03333995369247059,-0.033961584861639776,-0.0335532226525301,-0.051040175523124544,-0.0451243085313366,0.1667126989968946,0.1602066454327365,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
374,-0.07229473833487035,0.33340854076813675,-0.09100878835786193,-0.04574377395957888,-0.04125483190560192,-0.03973060870524407,-0.03559773178314288,-0.033918310096615764,-0.034088901511463716,-0.03352539598035334,-0.051040175523124544,-0.0451243085313366,0.17995109783665464,0.16903179960899875,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
375,-0.07229473833487035,0.33340854076813675,-0.09100878835786193,-0.042199176963524966,-0.038882518718198,-0.037588969353631,-0.03440635534527501,-0.03218324088418025,-0.03205183511428069,-0.03199492901063166,-0.03955221259211967,-0.0451243085313366,0.16103909949414028,0.14595062714800516,-0.0240849828538751,0.018819969800248457,1,1,0,0,1,0
376,-0.06814615115822205,-0.7091442575816316,-0.09100878835786193,-0.04169280596408869,-0.038466323422162225,-0.03719958038061044,-0.03142791425060535,-0.030696038702092667,-0.03273085724667503,-0.03288538252028791,-0.04721085454612292,-0.0451243085313366,0.14275750109637633,0.13237346687683244,-0.05060851544042094,0.018819969800248457,1,0,0,0,1,0
377,-0.0687388064691718,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.04125483190560192,-0.039424660226442206,-0.03678910822101074,-0.033918310096615764,-0.034513290344210176,-0.0340819294238885,-0.051040175523124544,-0.0451243085313366,0.1629302993283917,0.15477578132426742,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
378,-0.07268984187550352,0.15964974104317534,-0.09100878835786193,-0.04557498362643345,-0.041296451435205495,-0.039702795207171175,-0.03559773178314288,-0.033587820722818525,-0.033834268211815836,-0.03327495593076252,-0.051040175523124544,-0.0451243085313366,0.16356069927314218,0.15613349735138468,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
379,-0.07288739364582011,0.33340854076813675,-0.09100878835786193,-0.04523740296014261,-0.04104673425758403,-0.03953591421873379,-0.03559773178314288,-0.033918310096615764,-0.0342586570445623,-0.033831489374297675,-0.051040175523124544,-0.0451243085313366,0.1755382982234013,0.1540969233107088,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
380,-0.07268984187550352,0.5071673404930981,-0.09100878835786193,-0.045490588459860745,-0.041296451435205495,-0.03973060870524407,-0.03649126411154378,-0.034166177126963695,-0.034513290344210176,-0.0340819294238885,-0.051040175523124544,-0.0451243085313366,0.17301669844439937,0.1622432194734124,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
381,-0.07288739364582011,-0.882903057306593,-0.09100878835786193,-0.04532179812671532,-0.04117159284639477,-0.03959154121487959,-0.03619342000207681,-0.033918310096615764,-0.03438597369438624,-0.033998449407358224,-0.051040175523124544,-0.0451243085313366,0.16860389883114602,0.15613349735138468,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
382,-0.06755349584727229,0.15964974104317534,-0.09100878835786193,-0.032324942474517636,-0.031973676804004134,-0.03160906726795813,-0.02815162904646872,-0.02755638965101888,-0.02848696891921039,-0.028266154938946114,-0.035244226492992844,-0.0451243085313366,0.12321510280911147,0.11268658448363202,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
383,-0.07288739364582011,0.8546849399430209,-0.09100878835786193,-0.045490588459860745,-0.04133807096480908,-0.03975842220331697,-0.03678910822101074,-0.03408355478351439,-0.03459816811075947,-0.03413758276824201,-0.051040175523124544,-0.0451243085313366,0.152843900212384,0.14730834317512242,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
384,-0.07091187594265425,-0.882903057306593,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03589557589260984,-0.03317470900557197,-0.03404646262818907,-0.03369235601341389,-0.051040175523124544,-0.0451243085313366,0.1377143015383725,0.12286945468701155,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,0
385,-0.07268984187550352,0.33340854076813675,-0.09100878835786193,-0.04557498362643345,-0.041296451435205495,-0.039702795207171175,-0.03619342000207681,-0.03408355478351439,-0.03455572922748482,-0.033998449407358224,-0.051040175523124544,-0.0451243085313366,0.17679909811290226,0.16156436145985378,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
386,-0.07249229010518694,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03984186269753566,-0.03649126411154378,-0.034248799470413004,-0.034640606994034116,-0.03416540944041877,-0.05008284527887414,-0.0451243085313366,0.17995109783665464,0.16903179960899875,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
387,-0.07249229010518694,0.33340854076813675,-0.09100878835786193,-0.04557498362643345,-0.041296451435205495,-0.03973060870524407,-0.03678910822101074,-0.034248799470413004,-0.03459816811075947,-0.03413758276824201,-0.05008284527887414,-0.0451243085313366,0.16103909949414028,0.14595062714800516,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
388,-0.07150453125360401,-0.882903057306593,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.1503223004333821,0.1371254729717429,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,0
389,-0.07249229010518694,-0.882903057306593,-0.09100878835786193,-0.04557498362643345,-0.04125483190560192,-0.03964716821102538,-0.03619342000207681,-0.034166177126963695,-0.034640606994034116,-0.03416540944041877,-0.051040175523124544,-0.0451243085313366,0.17049509866539747,0.1445929111208879,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
390,-0.023499451066673536,0.15964974104317534,-0.09100878835786193,0.00489332598404846,-0.0164912117914733,-0.012056178122711503,-0.02159905863819546,-0.005165734576255816,0.0014748826726899802,0.004068438130446456,-0.007960314531856265,-0.0451243085313366,0.12069350303010953,0.11540201653786655,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
391,-0.06696084053632252,0.15964974104317534,-0.09100878835786193,-0.04236796729667039,-0.039798148369476705,-0.03875713627269267,-0.010280982478450738,-0.020450868114378202,-0.02670453582167524,-0.02848876831636018,-0.05008284527887414,-0.0451243085313366,0.1793206978919042,0.16835294159544015,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
392,-0.06241714981904104,0.15964974104317534,-0.09100878835786193,-0.03308449897367204,-0.029226787850168016,-0.02699202658785722,-0.02696025260860085,-0.021772825609567167,-0.018938220182414946,-0.021643406960877756,-0.051040175523124544,-0.0451243085313366,0.17616869816815175,0.16631636755476423,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
393,-0.0744678078083528,1.2022025393929436,-0.0894892372887099,-0.03308449897367204,-0.03172395962638267,-0.03057996783926094,-0.03142791425060535,-0.026151809812380605,-0.02670453582167524,-0.026652207952694164,-0.04098820795849528,-0.0451243085313366,0.15788709977038784,0.14934491721579832,0.18810327783849165,0.018819969800248457,1,1,1,0,1,0
394,-0.03930359269200044,1.2022025393929436,0.1445216273607022,-0.007934739335003799,-0.004005352910400045,-0.004824668623758269,0.1708082360774648,0.04176375650295237,0.009156320545400982,-0.002888229913742995,0.32758393607791114,-0.0451243085313366,0.152843900212384,0.1452717691344465,0.6124797992232252,0.018819969800248457,1,1,1,0,1,0
395,-0.06636818522537277,-0.882903057306593,-0.06973507338973356,-0.03570074913742612,-0.03255635021845422,-0.03146999977759365,-0.02725809671806782,-0.026564921529627156,-0.027001608004597763,-0.02679134131357795,-0.041945538202745686,-0.0451243085313366,0.1692342987758965,0.14798720118868106,-0.05060851544042094,0.018819969800248457,1,1,0,0,1,0
396,-0.0717020830239206,-0.5353854578566702,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03468304587730876,-0.03416540944041877,-0.051040175523124544,-0.0451243085313366,0.17679909811290226,0.15341806529715016,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,0
397,-0.07288739364582011,-0.882903057306593,-0.09100878835786193,-0.04532179812671532,-0.04108835378718761,-0.039508100720660896,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.1692342987758965,0.15884892940561923,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
398,-0.07268984187550352,0.15964974104317534,-0.09100878835786193,-0.03629151530343511,-0.03368007751775081,-0.03299974217160299,-0.028449473155935684,-0.02813474605516405,-0.030566474199668063,-0.02996358194172834,-0.051040175523124544,-0.0451243085313366,0.17364709838914985,0.16495865152764694,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
399,-0.07130697948328743,0.15964974104317534,-0.09100878835786193,-0.045490588459860745,-0.04079701707996257,-0.039146525245713236,-0.03440635534527501,-0.0309439057324406,-0.03217915176410463,-0.032273195732399236,-0.04768951966824812,-0.0451243085313366,0.17995109783665464,0.16903179960899875,-0.05060851544042094,0.018819969800248457,1,1,0,0,1,0
400,-0.07288739364582011,-0.882903057306593,-0.09100878835786193,-0.04523740296014261,-0.041129973316791184,-0.03953591421873379,-0.03559773178314288,-0.03375306540971714,-0.03400402374491442,-0.03369235601341389,-0.051040175523124544,-0.0451243085313366,0.17995109783665464,0.16835294159544015,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
401,-0.07071432417233767,0.15964974104317534,-0.09100878835786193,-0.04321191896239751,-0.03896575777740516,-0.037366461369047824,-0.03440635534527501,-0.03218324088418025,-0.0336220737954426,-0.03341408929164631,-0.051040175523124544,-0.0451243085313366,0.17995109783665464,0.16835294159544015,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
402,-0.07110942771297084,-0.882903057306593,-0.07733282873549369,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05056151040099934,-0.0451243085313366,-6.124048349668145,-6.619548335977356,-0.05060851544042094,0.018819969800248457,1,0,0,0,1,0
403,-0.07288739364582011,-0.882903057306593,-0.09100878835786193,-0.04532179812671532,-0.04063053896154826,-0.03931340623415062,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05056151040099934,-0.0451243085313366,0.1667126989968946,0.15952778741917786,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,0
404,-0.07288739364582011,0.8546849399430209,-0.09100878835786193,-0.044393451294415485,-0.04038082178392679,-0.039146525245713236,-0.03529988767367591,-0.03333995369247059,-0.03366451267871725,-0.033247129258585764,-0.051040175523124544,-0.0451243085313366,0.1629302993283917,0.15477578132426742,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
405,-0.07150453125360401,-0.882903057306593,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.034248799470413004,-0.03459816811075947,-0.03413758276824201,-0.05056151040099934,-0.0451243085313366,0.16860389883114602,0.15613349735138468,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
406,0.014628040604427624,-0.5353854578566702,-0.09100878835786193,0.08523752456127051,0.023130580391132496,0.0464634218226639,0.0177163638114441,0.012680691608795185,0.005421698817232097,0.0003118373865841528,0.0781994074506803,-0.0451243085313366,0.1786902979471537,0.16631636755476423,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
407,-0.06775104761758886,-0.882903057306593,-0.09100878835786193,-0.04473103196070633,-0.039964626487891015,-0.03803398532279735,-0.03202360246953928,-0.03201799619728163,-0.03298549054632291,-0.03280190250375764,-0.05008284527887414,-0.0451243085313366,0.1786902979471537,0.1676740835818815,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
408,-0.07249229010518694,0.15964974104317534,-0.09100878835786193,-0.04532179812671532,-0.041005114727980456,-0.03956372771680669,-0.03649126411154378,-0.03408355478351439,-0.03438597369438624,-0.033831489374297675,-0.051040175523124544,-0.0451243085313366,0.1786902979471537,0.16835294159544015,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
409,-0.07150453125360401,0.15964974104317534,-0.09100878835786193,-0.04456224162756091,-0.04029758272471964,-0.03870150927654688,-0.03559773178314288,-0.0325963526014268,-0.03268841836340038,-0.03238450242110627,-0.04864684991249853,-0.0451243085313366,0.17112549861014792,0.15341806529715016,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
410,-0.0499713882890961,0.15964974104317534,0.0989350952861414,0.01586469763850105,0.017220607187424488,0.019094939718933196,0.02873659586172185,0.026065511247583436,0.024731390707196217,0.02722022938150895,0.009271629864651047,-0.0451243085313366,0.17112549861014792,0.14934491721579832,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
411,-0.07209718656455377,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.04142131002401623,-0.039786235701389866,-0.03678910822101074,-0.03433142181386231,-0.03459816811075947,-0.03410975609606525,-0.051040175523124544,-0.0451243085313366,0.16860389883114602,0.15613349735138468,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
412,-0.07071432417233767,0.33340854076813675,-0.09100878835786193,-0.04127083013122513,-0.037425835182072785,-0.035642024488528205,-0.030534381922204448,-0.0309439057324406,-0.03120305744878776,-0.030770555434854317,-0.051040175523124544,-0.0451243085313366,0.16103909949414028,0.14595062714800516,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
413,-0.07268984187550352,-0.882903057306593,-0.09100878835786193,-0.04557498362643345,-0.04137969049441265,-0.03981404919946276,-0.03678910822101074,-0.03433142181386231,-0.034640606994034116,-0.03416540944041877,-0.051040175523124544,-0.0451243085313366,0.11691110336160665,0.10182485626669385,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,0
414,-0.07150453125360401,-0.5353854578566702,-0.09100878835786193,-0.0396673219663436,-0.0364685860011905,-0.03586453247311138,-0.024279655623398157,-0.02722590027722164,-0.02908111328505544,-0.02974096856431428,-0.051040175523124544,-0.0451243085313366,0.17805989800240318,0.1676740835818815,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
415,-0.07249229010518694,-0.882903057306593,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03410851123580805,-0.03276159728832542,-0.0330703683128722,-0.03296886253681818,-0.05056151040099934,-0.0451243085313366,0.17805989800240318,0.16495865152764694,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
416,-0.07288739364582011,-0.7091442575816316,-0.09100878835786193,-0.04498421746042447,-0.0409218756687733,-0.03936903323029641,-0.03619342000207681,-0.034166177126963695,-0.034640606994034116,-0.03416540944041877,-0.051040175523124544,-0.0451243085313366,0.1534743001571345,0.1316946088632738,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
417,-0.07268984187550352,0.15964974104317534,-0.09100878835786193,-0.04304312862925209,-0.03913223589581947,-0.03764459634977679,-0.03470419945474198,-0.03218324088418025,-0.033027929429597556,-0.03255146245416682,-0.04768951966824812,-0.0451243085313366,0.17175589855489842,0.15545463933782605,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
418,-0.06952901355043815,0.15964974104317534,-0.09100878835786193,-0.04304312862925209,-0.03879927965899085,-0.03719958038061044,-0.03529988767367591,-0.03234848557107887,-0.032645979480125736,-0.032106235699338695,-0.048168184790373325,-0.0451243085313366,0.17049509866539747,0.15545463933782605,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
419,-0.04029135154358337,0.6809261402180595,-0.01199213276195654,-0.005234094004677008,0.000988990642029257,0.003519380798110847,0.004611222994897578,0.012184957548099324,0.018238241566175314,0.01505997364026579,0.034640881337286815,-0.0451243085313366,0.17049509866539747,0.15545463933782605,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
420,-0.07268984187550352,-0.882903057306593,-0.09100878835786193,-0.04540619329328803,-0.04121321237599834,-0.039619354712952484,-0.03619342000207681,-0.033918310096615764,-0.03442841257766089,-0.03391496939082795,-0.051040175523124544,-0.0451243085313366,0.1793206978919042,0.16699522556832283,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
421,-0.07091187594265425,-0.882903057306593,-0.09100878835786193,-0.04295873346267938,-0.03892413824780158,-0.037588969353631,-0.03410851123580805,-0.03243110791452818,-0.033027929429597556,-0.032078409027161935,-0.051040175523124544,-0.0451243085313366,0.17679909811290226,0.16631636755476423,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
422,-0.07268984187550352,-0.882903057306593,-0.09100878835786193,-0.04557498362643345,-0.04133807096480908,-0.03975842220331697,-0.03649126411154378,-0.034248799470413004,-0.03459816811075947,-0.03413758276824201,-0.051040175523124544,-0.0451243085313366,0.12636710253286385,0.10793457838872157,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
423,-0.07288739364582011,0.5071673404930981,-0.09100878835786193,-0.04523740296014261,-0.04104673425758403,-0.039508100720660896,-0.03619342000207681,-0.033835687753166456,-0.03438597369438624,-0.033998449407358224,-0.051040175523124544,-0.0451243085313366,0.17301669844439937,0.1622432194734124,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
424,-0.07249229010518694,-0.882903057306593,-0.09100878835786193,-0.04515300779356989,-0.04117159284639477,-0.03967498170909828,-0.03619342000207681,-0.03400093244006507,-0.034513290344210176,-0.0340819294238885,-0.051040175523124544,-0.0451243085313366,0.17679909811290226,0.16699522556832283,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
425,-0.07209718656455377,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.04137969049441265,-0.039786235701389866,-0.03678910822101074,-0.034166177126963695,-0.034640606994034116,-0.03413758276824201,-0.05056151040099934,-0.0451243085313366,0.17995109783665464,0.16903179960899875,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
426,-0.07288739364582011,0.15964974104317534,-0.09100878835786193,-0.04473103196070633,-0.04079701707996257,-0.03931340623415062,-0.03559773178314288,-0.03367044306626783,-0.0342586570445623,-0.033831489374297675,-0.051040175523124544,-0.0451243085313366,0.16734309894164504,0.15477578132426742,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
427,-0.07051677240202107,-0.882903057306593,-0.09100878835786193,-0.04523740296014261,-0.04071377802075541,-0.03920215224185903,-0.03678910822101074,-0.033918310096615764,-0.034513290344210176,-0.0340819294238885,-0.051040175523124544,-0.0451243085313366,0.1723862984996489,0.15749121337850197,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
428,-0.07229473833487035,-0.882903057306593,-0.09100878835786193,-0.045490588459860745,-0.04133807096480908,-0.039786235701389866,-0.03649126411154378,-0.034166177126963695,-0.03459816811075947,-0.03413758276824201,-0.051040175523124544,-0.0451243085313366,0.13014950220136673,0.12422717071412882,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
429,-0.07130697948328743,-0.5353854578566702,-0.09100878835786193,-0.04557498362643345,-0.041129973316791184,-0.03953591421873379,-0.03589557589260984,-0.03350519837936921,-0.03379182932854119,-0.0335532226525301,-0.051040175523124544,-0.0451243085313366,0.1629302993283917,0.1540969233107088,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
430,-0.07288739364582011,-0.5353854578566702,-0.09100878835786193,-0.04523740296014261,-0.04121321237599834,-0.039702795207171175,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.1629302993283917,0.1540969233107088,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,0
